name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;263;0;263;3091;1784;3091;1784;0
header;220;164;220;200;1869;200;1869;164
A;1017;217;1017;244;1039;244;1039;217
B;981;355;981;374;996;374;996;355
A;1325;394;1325;395;1327;395;1327;394
A;1693;412;1693;418;1698;418;1698;412
B;569;538;569;557;582;557;582;538
A;1203;674;1203;699;1216;699;1216;674
A;772;804;772;818;779;818;779;804
B;1021;850;1021;876;1041;876;1041;850
C;1028;1444;1028;1473;1048;1473;1048;1444
B;997;1894;997;1914;1013;1914;1013;1894
A;1145;1959;1145;1971;1152;1971;1152;1959
D;1026;2029;1026;2056;1045;2056;1045;2029
A;1472;2442;1472;2467;1485;2467;1485;2442
C;1019;2696;1019;2722;1042;2722;1042;2696
A;829;2697;829;2711;838;2711;838;2697
A;297;2698;297;2726;307;2726;307;2698
A;1604;2729;1604;2732;1608;2732;1608;2729
A;1160;2762;1160;2762;1160;2762;1160;2762
