name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;268;0;178;3075;1000;3075;792;0
header;179;135;179;167;1811;167;1811;135
B;329;939;329;955;338;955;338;939
B;640;1394;640;1410;648;1410;648;1394
B;601;2032;601;2048;608;2048;608;2032
A;854;2297;854;2312;863;2312;863;2297
C;409;2353;409;2372;424;2372;424;2353
B;416;2576;416;2592;427;2592;427;2576
A;874;2580;874;2596;882;2596;882;2580
B;562;2582;562;2598;570;2598;570;2582
A;712;2835;712;2851;720;2851;720;2835
A;477;2838;477;2852;486;2852;486;2838
B;410;2874;410;2888;420;2888;420;2874
B;311;2883;311;2907;330;2907;330;2883
A;367;2895;367;2901;372;2901;372;2895
