name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;829;0;829;3079;1544;3079;1636;0
header;59;121;59;157;1668;157;1668;121
A;844;182;844;211;868;211;868;182
A;1128;385;1128;396;1134;396;1134;385
B;1175;463;1175;482;1190;482;1190;463
A;1123;658;1123;665;1128;665;1128;658
B;846;851;846;879;867;879;867;851
A;1242;885;1242;896;1249;896;1249;885
A;1010;1065;1010;1073;1017;1073;1017;1065
A;1360;1066;1360;1077;1367;1077;1367;1066
B;881;1146;881;1165;896;1165;896;1146
D;1002;1158;1002;1170;1009;1170;1009;1158
A;1423;1204;1423;1216;1430;1216;1430;1204
A;1512;1386;1512;1399;1519;1399;1519;1386
A;1074;1387;1074;1400;1082;1400;1082;1387
C;844;1513;844;1541;866;1541;866;1513
B;880;1800;880;1819;894;1819;894;1800
D;845;2174;845;2203;869;2203;869;2174
B;1244;2347;1244;2365;1259;2365;1259;2347
B;1208;2491;1208;2510;1227;2510;1227;2491
